Tag,Player 1 Pokemon 1,Player 1 Pokemon 2,Player 1 Pokemon 3,Player 1 Pokemon 4,Player 1 Pokemon 5,Player 1 Pokemon 6,Player 2 Pokemon 1,Player 2 Pokemon 2,Player 2 Pokemon 3,Player 2 Pokemon 4,Player 2 Pokemon 5,Player 2 Pokemon 6
1041629252,Infernape,Conkeldurr,Tyranitar,Jellicent,Bronzong,Reuniclus,Politoed,Tornadus,Starmie,Keldeo,Thundurus-Therian,Gyarados
1041638547,Politoed,Jirachi,Ferrothorn,Tentacruel,Latios,Thundurus-Therian,Azelf,Garchomp,Breloom,Scizor,Dragonite,Salamence
1041648207,Politoed,Latios,Ferrothorn,Keldeo,Landorus-Therian,Tentacruel,Politoed,Toxicroak,Starmie,Ferrothorn,Thundurus-Therian,Landorus-Therian
1041686358,Azelf,Garchomp,Breloom,Scizor,Dragonite,Salamence,Tyranitar,Latios,Keldeo,Landorus-Therian,Garchomp,Jirachi
1041699634,Azelf,Garchomp,Breloom,Scizor,Dragonite,Salamence,Tyranitar,Scizor,Starmie,Breloom,Thundurus-Therian,Lucario
1041700743,Infernape,Conkeldurr,Tyranitar,Jellicent,Bronzong,Reuniclus,Starmie,Politoed,Scizor,Celebi,Empoleon,Xatu
1041917691,Alakazam,Garchomp,Ferrothorn,Tyranitar,Latios,Rotom-Wash,Absol,Gyarados,Ferrothorn,Victini,Claydol,Tentacruel
1042186031,Bisharp,Latios,Landorus-Therian,Ferrothorn,Rotom-Wash,Tyranitar,Politoed,Keldeo,Weavile,Thundurus-Therian,Ferrothorn,Donphan
104224607,Dragonite,Mamoswine,Starmie,Scizor,Gengar,Skarmory,Rotom-Wash,Scizor,Celebi,Jirachi,Latios,Hydreigon
1042696789,Jellicent,Ferrothorn,Gliscor,Tyranitar,Heatran,Starmie,Archeops,Gallade,Sceptile,Galvantula,Spiritomb,Lapras
104281117,Garchomp,Dragonite,Magnezone,Latios,Scizor,Starmie,Throh,Lucario,Gengar,Ferrothorn,Starmie,Garchomp
1043450073,Scizor,Politoed,Latios,Jirachi,Landorus-Therian,Tentacruel,Xatu,Excadrill,Seismitoad,Scizor,Rotom-Heat,Ambipom
1043958072,Celebi,Keldeo-Resolute,Tentacruel,Jirachi,Politoed,Thundurus-Therian,Politoed,Garchomp,Gyarados,Latios,Starmie,Ferrothorn
1044153539,Skarmory,Breloom,Gengar,Reuniclus,Scizor,Kingdra,Politoed,Garchomp,Gyarados,Latios,Starmie,Ferrothorn
1044186276,Politoed,Tornadus,Kyurem,Starmie,Ferrothorn,Garchomp,Scizor,Rotom-Wash,Landorus-Therian,Ferrothorn,Heatran,Starmie
1044272838,Jirachi,Landorus-Therian,Starmie,Celebi,Toxicroak,Politoed,Hippowdon,Ferrothorn,Jellicent,Latios,Garchomp,Scizor
1044281520,Garchomp,Azelf,Scizor,Dragonite,Conkeldurr,Salamence,Abomasnow,Ditto,Liepard,Gengar,Mew,Riolu
1044795176,Mamoswine,Slowbro,Infernape,Scizor,Rotom-Wash,Jirachi,Blastoise,Salamence,Ferrothorn,Heatran,Sableye,Breloom
104515989,Ninetales,Heatran,Victreebel,Jellicent,Volcarona,Dugtrio,Kyurem-Black,Magnezone,Alakazam,Latios,Gliscor,Salamence
1046024744,Tyranitar,Rotom-Wash,Alakazam,Ferrothorn,Landorus-Therian,Latios,Kingdra,Magnezone,Mamoswine,Latias,Jirachi,Salamence
1046074274,Infernape,Conkeldurr,Tyranitar,Jellicent,Bronzong,Reuniclus,Hippowdon,Ferrothorn,Jellicent,Latios,Garchomp,Scizor
1047145366,Kyurem-Black,Hippowdon,Forretress,Jellicent,Umbreon,Magnezone,Politoed,Ferrothorn,Latios,Jirachi,Alomomola,Blissey
1047223612,Tyranitar,Rotom-Wash,Alakazam,Ferrothorn,Landorus-Therian,Latios,Jirachi,Gastrodon,Tyranitar,Ferrothorn,Xatu,Gliscor
104747393,Kyurem-Black,Magnezone,Alakazam,Latios,Gliscor,Salamence,Whimsicott,Chansey,Wobbuffet,Gothitelle,Forretress,Dragonite
1047904786,Excadrill,Ferrothorn,Tyranitar,Magnezone,Gliscor,Gastrodon-East,Tornadus,Keldeo,Politoed,Ferrothorn,Thundurus-Therian,Toxicroak
1048326236,Breloom,Donphan,Jellicent,Thundurus-Therian,Volcarona,Jirachi,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian
104846853,Politoed,Skarmory,Umbreon,Chansey,Jirachi,Tentacruel,Hippowdon,Roserade,Heatran,Landorus-Therian,Latias,Stoutland
1048800607,Tyranitar,Landorus-Therian,Garchomp,Rotom-Wash,Jirachi,Keldeo,Alakazam,Garchomp,Ferrothorn,Landorus-Therian,Jellicent,Tyranitar
1048988531,Politoed,Starmie,Keldeo-Resolute,Breloom,Landorus-Therian,Jirachi,Politoed,Keldeo,Tentacruel,Ferrothorn,Landorus-Therian,Latios
1049078808,Tyranitar,Gliscor,Ferrothorn,Latios,Reuniclus,Gastrodon,Alakazam,Tyranitar,Ferrothorn,Rotom-Wash,Landorus-Therian,Latios
1050119125,Dragonite,Magnezone,Jirachi,Latios,Kyurem-Black,Excadrill,Jirachi,Politoed,Gyarados,Thundurus-Therian,Ferrothorn,Starmie
1050440745,Tyranitar,Excadrill,Amoonguss,Garchomp,Rotom-Wash,Gliscor,Tyranitar,Mienshao,Jellicent,Latios,Gliscor,Ferrothorn
1051235947,Kyurem-Black,Gliscor,Mamoswine,Excadrill,Latios,Rotom-Wash,Tyranitar,Gastrodon,Landorus-Therian,Ferrothorn,Reuniclus,Gengar
1051568882,Rhyperior,Kingdra,Gyarados,Weavile,Honchkrow,Feraligatr,Keldeo,Scizor,Politoed,Kyurem-Black,Starmie,Hydreigon
1051902238,Tyranitar,Latias,Keldeo,Amoonguss,Landorus-Therian,Heatran,Garchomp,Landorus-Therian,Jirachi,Heatran,Starmie,Gastrodon
1051909660,Politoed,Ferrothorn,Latios,Keldeo,Tentacruel,Thundurus-Therian,Politoed,Tornadus,Gastrodon,Jirachi,Landorus-Therian,Azumarill
1052345615,Latios,Garchomp,Tyranitar,Rotom-Wash,Breloom,Forretress,Politoed,Toxicroak,Ferrothorn,Dragonite,Excadrill,Thundurus-Therian
1052392247,Landorus-Therian,Garchomp,Ferrothorn,Jellicent,Jirachi,Donphan,Dragonite,Magnezone,Jirachi,Latios,Kyurem-Black,Excadrill
1052467413,Infernape,Conkeldurr,Tyranitar,Jellicent,Bronzong,Reuniclus,Tyranitar,Latios,Keldeo,Terrakion,Garchomp,Ferrothorn
1052536454,Politoed,Toxicroak,Jirachi,Tentacruel,Rotom-Wash,Scizor,Terrakion,Alakazam,Ferrothorn,Landorus-Therian,Jellicent,Tyranitar
105277129,Alakazam,Garchomp,Ferrothorn,Tyranitar,Keldeo,Celebi,Scrafty,Darmanitan,Gyarados,Landorus-Therian,Magnezone,Haxorus
1053077004,Jirachi,Tyranitar,Skarmory,Gastrodon,Landorus-Therian,Breloom,Politoed,Vaporeon,Celebi,Ferrothorn,Latios,Jirachi
105409135,Mamoswine,Abomasnow,Kyurem-Black,Tentacruel,Scizor,Chandelure,Politoed,Latios,Rotom-Wash,Breloom,Jirachi,Toxicroak
1054295038,Reuniclus,Jellicent,Skarmory,Jirachi,Alakazam,Latios,Keldeo,Togekiss,Weavile,Breloom,Forretress,Heatran
1054330149,Jirachi,Tyranitar,Skarmory,Gastrodon,Landorus-Therian,Breloom,Landorus-Therian,Garchomp,Ferrothorn,Jellicent,Jirachi,Alakazam
1054332163,Jirachi,Tyranitar,Skarmory,Gastrodon,Landorus-Therian,Breloom,Politoed,Tentacruel,Ferrothorn,Mamoswine,Thundurus-Therian,Latios
1054336750,Kyurem-Black,Gliscor,Mamoswine,Excadrill,Latios,Rotom-Wash,Jirachi,Tyranitar,Skarmory,Gastrodon,Landorus-Therian,Breloom
1054591231,Infernape,Conkeldurr,Tyranitar,Jellicent,Bronzong,Reuniclus,Hippowdon,Gastrodon-East,Skarmory,Excadrill,Jirachi,Sigilyph
1054899444,Magnezone,Jirachi,Dragonite,Garchomp,Latios,Salamence,Scizor,Magnezone,Latios,Garchomp,Dragonite,Alakazam
1055111839,Thundurus-Therian,Gliscor,Tentacruel,Politoed,Scizor,Latios,Keldeo,Terrakion,Lucario,Toxicroak,Conkeldurr,Virizion
1055124464,Hippowdon,Gastrodon-East,Skarmory,Excadrill,Jirachi,Sigilyph,Latios,Conkeldurr,Mew,Whimsicott,Dragonite,Jynx
1055136734,Scizor,Rotom-Wash,Landorus-Therian,Ferrothorn,Heatran,Starmie,Tyranitar,Slowbro,Landorus-Therian,Magnezone,Excadrill,Jellicent
1055151726,Tyranitar,Latias,Xatu,Seismitoad,Ferrothorn,Latios,Politoed,Vaporeon,Celebi,Ferrothorn,Latios,Jirachi
1055345926,Tornadus,Keldeo-Resolute,Politoed,Ferrothorn,Starmie,Toxicroak,Lanturn,Skarmory,Starmie,Porygon2,Conkeldurr,Landorus-Therian
1055637421,Skarmory,Breloom,Gengar,Reuniclus,Scizor,Kingdra,Politoed,Garchomp,Gyarados,Latios,Starmie,Ferrothorn
1055647480,Tyranitar,Alakazam,Gliscor,Ferrothorn,Latios,Keldeo,Politoed,Breloom,Chansey,Landorus-Therian,Tentacruel,Jirachi
105598949,Skarmory,Alakazam,Garchomp,Tentacruel,Gengar,Scizor,Politoed,Tornadus,Keldeo,Scizor,Starmie,Landorus-Therian
1056242478,Garchomp,Rotom-Wash,Landorus-Therian,Celebi,Tyranitar,Excadrill,Politoed,Jirachi,Gyarados,Skarmory,Celebi,Dragonite
1056666584,Kyurem-Black,Celebi,Landorus-Therian,Magnezone,Jirachi,Dragonite,Abomasnow,Jellicent,Heatran,Forretress,Gliscor,Kyurem
1056893538,Excadrill,Keldeo,Dragonite,Latios,Heatran,Jirachi,Politoed,Amoonguss,Salamence,Bronzong,Tentacruel,Ferrothorn
1057969368,Politoed,Toxicroak,Jirachi,Starmie,Rotom-Wash,Scizor,Tyranitar,Mienshao,Salamence,Landorus-Therian,Ferrothorn,Starmie
1058001215,Politoed,Tentacruel,Ferrothorn,Keldeo-Resolute,Thundurus-Therian,Latios,Hippowdon,Gengar,Ferrothorn,Latios,Excadrill,Rotom-Wash
1058346986,Skarmory,Latios,Kyurem-Black,Breloom,Volcarona,Dragonite,Infernape,Conkeldurr,Tyranitar,Jellicent,Bronzong,Reuniclus
1058748230,Tyranitar,Landorus-Therian,Seismitoad,Skarmory,Latios,Excadrill,Hydreigon,Landorus-Therian,Scizor,Starmie,Ferrothorn,Latios
1058830851,Tyranitar,Landorus-Therian,Garchomp,Latios,Jirachi,Kingdra,Reuniclus,Cloyster,Latias,Garchomp,Landorus-Therian,Chansey
1058839042,Hippowdon,Ferrothorn,Jellicent,Latios,Garchomp,Scizor,Azelf,Gliscor,Latios,Breloom,Keldeo,Jirachi
1059381058,Latias,Heatran,Dugtrio,Venusaur,Forretress,Ninetales,Chansey,Wobbuffet,Cloyster,Quagsire,Dragonite,Forretress
1059381683,Terrakion,Gengar,Kyurem-Black,Azelf,Scizor,Gorebyss,Bronzong,Heatran,Ninetales,Sawsbuck,Infernape,Starmie
105977059,Umbreon,Gyarados,Donphan,Suicune,Tyranitar,Typhlosion,Conkeldurr,Volcarona,Gengar,Espeon,Dragonite,Magnezone
1059784425,Jirachi,Garchomp,Starmie,Terrakion,Breloom,Dragonite,Azelf,Snorlax,Landorus-Therian,Liepard,Gigalith,Metagross
106008777,Skarmory,Gengar,Keldeo,Breloom,Weavile,Dragonite,Chansey,Wobbuffet,Cloyster,Garchomp,Dragonite,Forretress
1060101227,Scizor,Rotom-Wash,Landorus-Therian,Ferrothorn,Heatran,Starmie,Tyranitar,Slowbro,Landorus-Therian,Magnezone,Excadrill,Jellicent
1060435050,Tyranitar,Landorus-Therian,Rotom-Wash,Scizor,Reuniclus,Dragonite,Terrakion,Alakazam,Tyranitar,Landorus-Therian,Ferrothorn,Latios
1060581454,Hippowdon,Gastrodon-East,Skarmory,Excadrill,Jirachi,Sigilyph,Tyranitar,Landorus-Therian,Rotom-Wash,Scizor,Reuniclus,Dragonite
1060873270,Tyranitar,Breloom,Landorus-Therian,Ferrothorn,Latios,Rotom-Wash,Tyranitar,Landorus-Therian,Rotom-Wash,Scizor,Reuniclus,Dragonite
1060912578,Keldeo,Gastrodon,Ferrothorn,Politoed,Jolteon,Excadrill,Tyranitar,Garchomp,Rotom-Wash,Ferrothorn,Reuniclus,Gengar
1061660382,Articuno,Excadrill,Tentacruel,Swampert,Miltank,Alakazam,Salamence,Magnezone,Donphan,Skarmory,Mandibuzz,Celebi
1061761516,Tyranitar,Latias,Keldeo,Amoonguss,Landorus-Therian,Heatran,Garchomp,Landorus-Therian,Jirachi,Heatran,Starmie,Gastrodon
1061911568,Tyranitar,Breloom,Starmie,Scizor,Dragonite,Cloyster,Politoed,Cloyster,Sharpedo,Espeon,Conkeldurr,Gyarados
106264876,Breloom,Politoed,Gyarados,Sableye,Xatu,Forretress,Azelf,Snorlax,Landorus-Therian,Liepard,Gigalith,Metagross
1063004367,Garchomp,Alakazam,Tyranitar,Landorus-Therian,Ferrothorn,Latios,Volcarona,Keldeo-Resolute,Starmie,Garchomp,Jirachi,Dragonite
1063785807,Bronzong,Politoed,Ferrothorn,Gliscor,Tentacruel,Jirachi,Tyranitar,Slowbro,Landorus-Therian,Magnezone,Excadrill,Jellicent
1063791578,Ferrothorn,Garchomp,Jirachi,Terrakion,Latias,Alakazam,Mamoswine,Latios,Scizor,Kyurem-Black,Salamence,Magnezone
1063816671,Landorus-Therian,Ferrothorn,Jellicent,Jirachi,Alakazam,Tyranitar,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian
1063822677,Tyranitar,Landorus-Therian,Ferrothorn,Excadrill,Latios,Alakazam,Scizor,Rotom-Wash,Latios,Dragonite,Azelf,Starmie
1063856306,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian,Landorus-Therian,Ferrothorn,Jellicent,Jirachi,Alakazam,Tyranitar
106393513,Tyranitar,Ferrothorn,Rotom-Wash,Gliscor,Latios,Mienshao,Sableye,Clefable,Ferrothorn,Darmanitan,Blastoise,Gengar
1064009111,Tornadus,Keldeo-Resolute,Politoed,Ferrothorn,Starmie,Toxicroak,Lanturn,Skarmory,Starmie,Porygon2,Conkeldurr,Landorus-Therian
106416231,Latias,Heatran,Dugtrio,Venusaur,Forretress,Ninetales,Chansey,Wobbuffet,Cloyster,Quagsire,Dragonite,Forretress
1064371663,Tyranitar,Excadrill,Seismitoad,Breloom,Latios,Landorus-Therian,Infernape,Conkeldurr,Tyranitar,Jellicent,Bronzong,Reuniclus
1064415975,Infernape,Conkeldurr,Tyranitar,Jellicent,Bronzong,Reuniclus,Ninetales,Volcarona,Excadrill,Heatran,Latios,Jirachi
1064439935,Heatran,Hippowdon,Rotom-Wash,Latias,Mamoswine,Kyurem-Black,Mew,Gengar,Dragonite,Ferrothorn,Tentacruel,Mamoswine
1064468582,Skarmory,Gastrodon-East,Reuniclus,Tyranitar,Latias,Heatran,Infernape,Conkeldurr,Tyranitar,Jellicent,Bronzong,Reuniclus
106478702,Terrakion,Gengar,Kyurem-Black,Azelf,Scizor,Gorebyss,Bronzong,Heatran,Ninetales,Sawsbuck,Infernape,Starmie
1064978842,Infernape,Conkeldurr,Tyranitar,Jellicent,Bronzong,Reuniclus,Skarmory,Gastrodon-East,Reuniclus,Tyranitar,Latias,Heatran
1065003344,Politoed,Toxicroak,Tornadus,Tentacruel,Ferrothorn,Jirachi,Dragonite,Celebi,Keldeo-Resolute,Gengar,Landorus-Therian,Magnezone
1065058978,Tyranitar,Landorus-Therian,Garchomp,Rotom-Wash,Jirachi,Keldeo,Heatran,Latios,Cresselia,Excadrill,Tyranitar,Amoonguss
1065715746,Tyranitar,Skarmory,Gliscor,Heatran,Celebi,Starmie,Starmie,Garchomp,Jirachi,Terrakion,Latias,Reuniclus
1065770073,Politoed,Vaporeon,Celebi,Ferrothorn,Latios,Jirachi,Tornadus,Politoed,Ferrothorn,Keldeo,Landorus-Therian,Tentacruel
1066098623,Landorus-Therian,Tyranitar,Latios,Ferrothorn,Jellicent,Heatran,Dragonite,Scizor,Tyranitar,Slowking,Breloom,Mamoswine
1066103113,Jirachi,Mandibuzz,Landorus-Therian,Heatran,Tyranitar,Tentacruel,Ferrothorn,Jellicent,Landorus-Therian,Lucario,Hydreigon,Alakazam
1066195718,Mamoswine,Slowbro,Infernape,Scizor,Rotom-Wash,Jirachi,Blastoise,Salamence,Ferrothorn,Heatran,Sableye,Breloom
1066647909,Tyranitar,Excadrill,Seismitoad,Breloom,Latios,Landorus-Therian,Garchomp,Breloom,Volcarona,Dragonite,Starmie,Scizor
1066716863,Tyranitar,Landorus-Therian,Garchomp,Rotom-Wash,Jirachi,Keldeo,Alakazam,Garchomp,Ferrothorn,Landorus-Therian,Jellicent,Tyranitar
1066803171,Froslass,Jellicent,Mamoswine,Scizor,Latios,Alakazam,Politoed,Haxorus,Garchomp,Ferrothorn,Starmie,Keldeo-Resolute
1067251963,Tyranitar,Landorus-Therian,Heatran,Mew,Hydreigon,Rotom-Wash,Infernape,Conkeldurr,Tyranitar,Jellicent,Bronzong,Reuniclus
1067266560,Articuno,Excadrill,Tentacruel,Swampert,Miltank,Alakazam,Salamence,Magnezone,Donphan,Skarmory,Mandibuzz,Celebi
1067300521,Infernape,Conkeldurr,Tyranitar,Jellicent,Bronzong,Reuniclus,Dragonite,Cloyster,Excadrill,Xatu,Volcarona,Scizor
1067424062,Azelf,Whimsicott,Garchomp,Mew,Omastar,Thundurus-Therian,Absol,Mismagius,Heatran,Keldeo-Resolute,Forretress,Thundurus-Therian
1067472166,Jirachi,Reuniclus,Dragonite,Starmie,Magnezone,Garchomp,Tyranitar,Skarmory,Jellicent,Landorus-Therian,Breloom,Heatran
1067628891,Scizor,Tentacruel,Politoed,Volcarona,Ferrothorn,Latios,Articuno,Excadrill,Tentacruel,Swampert,Miltank,Alakazam
1067643604,Tyranitar,Ferrothorn,Rotom-Wash,Gliscor,Latios,Mienshao,Sableye,Clefable,Ferrothorn,Darmanitan,Blastoise,Gengar
1067961001,Skarmory,Volcarona,Excadrill,Gengar,Breloom,Reuniclus,Garchomp,Rotom-Wash,Heatran,Ferrothorn,Landorus-Therian,Latios
1067970826,Politoed,Ferrothorn,Salamence,Jellicent,Starmie,Keldeo,Skarmory,Volcarona,Excadrill,Gyarados,Scizor,Reuniclus
1068192793,Keldeo,Tyranitar,Kyurem-Black,Ferrothorn,Landorus-Therian,Starmie,Keldeo-Resolute,Politoed,Tornadus,Ferrothorn,Starmie,Thundurus-Therian
1068308483,Infernape,Conkeldurr,Tyranitar,Jellicent,Bronzong,Reuniclus,Tyranitar,Landorus-Therian,Heatran,Ferrothorn,Jellicent,Reuniclus
1069011982,Hippowdon,Gastrodon-East,Skarmory,Excadrill,Jirachi,Sigilyph,Landorus-Therian,Tyranitar,Latios,Rotom-Wash,Jirachi,Ferrothorn
1069823537,Politoed,Azumarill,Ferrothorn,Latios,Starmie,Volcarona,Politoed,Tentacruel,Ferrothorn,Jirachi,Landorus-Therian,Volcarona
1070369407,Infernape,Conkeldurr,Tyranitar,Jellicent,Bronzong,Reuniclus,Hippowdon,Gastrodon-East,Skarmory,Excadrill,Jirachi,Sigilyph
1070664315,Garchomp,Starmie,Volcarona,Celebi,Salamence,Scizor,Politoed,Vaporeon,Celebi,Ferrothorn,Latios,Jirachi
1071049552,Magnezone,Reuniclus,Gliscor,Forretress,Blissey,Celebi,Politoed,Kyurem-Black,Ferrothorn,Garchomp,Starmie,Tornadus
1071053971,Heatran,Ferrothorn,Jellicent,Gliscor,Latios,Reuniclus,Heatran,Alakazam,Landorus-Therian,Ferrothorn,Tyranitar,Keldeo
1071066512,Kyurem-Black,Jirachi,Heatran,Jellicent,Landorus-Therian,Latios,Heatran,Alakazam,Landorus-Therian,Ferrothorn,Tyranitar,Keldeo
1071360475,Skarmory,Volcarona,Breloom,Gyarados,Scizor,Thundurus-Therian,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian
1072027198,Politoed,Toxicroak,Tentacruel,Celebi,Jirachi,Skarmory,Tyranitar,Latios,Ferrothorn,Landorus-Therian,Reuniclus,Keldeo-Resolute
107302948,Infernape,Jirachi,Latias,Celebi,Chansey,Ninetales,Whimsicott,Chansey,Wobbuffet,Gothitelle,Forretress,Dragonite
1073722305,Cloyster,Latias,Lucario,Jellicent,Tyranitar,Landorus-Therian,Garchomp,Vaporeon,Latios,Tyranitar,Excadrill,Ferrothorn
107382993,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian,Ninetales,Darmanitan,Victreebel,Shiftry,Forretress,Raikou
1074470223,Latias,Heatran,Dugtrio,Venusaur,Forretress,Ninetales,Gliscor,Snorlax,Latios,Gengar,Metagross,Keldeo
1074806487,Breloom,Slowbro,Latios,Excadrill,Tyranitar,Heatran,Yanmega,Excadrill,Hippowdon,Thundurus-Therian,Skarmory,Tentacruel
1074967117,Tyranitar,Reuniclus,Ferrothorn,Jellicent,Heatran,Latias,Tyranitar,Ferrothorn,Swampert,Garchomp,Scizor,Latias
1074970962,Politoed,Tentacruel,Bronzong,Gliscor,Ferrothorn,Jirachi,Reuniclus,Tyranitar,Bronzong,Flygon,Jirachi,Seismitoad
1074974302,Scizor,Breloom,Starmie,Volcarona,Garchomp,Salamence,Hippowdon,Magnezone,Excadrill,Aerodactyl,Amoonguss,Skarmory
1075080660,Starmie,Infernape,Celebi,Landorus-Therian,Hydreigon,Magnezone,Politoed,Ferrothorn,Starmie,Latios,Thundurus-Therian,Garchomp
1075148227,Terrakion,Jirachi,Hydreigon,Landorus-Therian,Rotom-Wash,Alakazam,Keldeo-Resolute,Landorus-Therian,Ferrothorn,Dragonite,Starmie,Jirachi
1075235043,Politoed,Amoonguss,Salamence,Bronzong,Tentacruel,Ferrothorn,Excadrill,Tyranitar,Landorus-Therian,Tangrowth,Jellicent,Heatran
1075246395,Politoed,Amoonguss,Salamence,Bronzong,Tentacruel,Ferrothorn,Latios,Heatran,Alakazam,Forretress,Kyurem,Abomasnow
1075486219,Aerodactyl,Mew,Dragonite,Volcarona,Terrakion,Latios,Garchomp,Alakazam,Jellicent,Scizor,Tyranitar,Rotom-Wash
1075564021,Hippowdon,Magnezone,Excadrill,Aerodactyl,Amoonguss,Skarmory,Latias,Latios,Jellicent,Skarmory,Excadrill,Landorus-Therian
1075621496,Tentacruel,Breloom,Politoed,Ferrothorn,Tornadus,Kyurem,Skarmory,Rotom-Wash,Scizor,Dragonite,Gengar,Alakazam
107566623,Chansey,Landorus-Therian,Tentacruel,Latias,Skarmory,Breloom,Bronzong,Heatran,Ninetales,Sawsbuck,Infernape,Starmie
1075743773,Tyranitar,Latias,Xatu,Seismitoad,Ferrothorn,Latios,Jirachi,Scizor,Landorus-Therian,Keldeo,Rotom-Wash,Latios
107584079,Tyranitar,Gliscor,Reuniclus,Skarmory,Gastrodon,Alakazam,Chansey,Xatu,Sableye,Quagsire,Tentacruel,Jirachi
107612322,Skarmory,Blissey,Hippowdon,Alakazam,Terrakion,Starmie,Dragonite,Breloom,Volcarona,Mamoswine,Starmie,Scizor
107618482,Skarmory,Blissey,Hippowdon,Alakazam,Terrakion,Starmie,Breloom,Landorus-Therian,Blissey,Magnezone,Cloyster,Scizor
107622474,Dragonite,Breloom,Volcarona,Mamoswine,Starmie,Scizor,Skarmory,Blissey,Hippowdon,Alakazam,Terrakion,Starmie
1076250294,Jirachi,Scizor,Landorus-Therian,Keldeo,Rotom-Wash,Latios,Hippowdon,Magnezone,Excadrill,Aerodactyl,Amoonguss,Skarmory
1076336104,Reuniclus,Scizor,Landorus-Therian,Keldeo,Rotom-Wash,Latios,Conkeldurr,Rotom-Wash,Latias,Ferrothorn,Tyranitar,Landorus-Therian
1076625800,Tyranitar,Latias,Xatu,Seismitoad,Ferrothorn,Latios,Rotom-Wash,Ferrothorn,Tyranitar,Excadrill,Gengar,Landorus-Therian
1076654905,Tyranitar,Latias,Xatu,Seismitoad,Ferrothorn,Latios,Heatran,Ferrothorn,Jellicent,Gliscor,Latios,Reuniclus
1076689132,Metagross,Tentacruel,Landorus-Therian,Kyurem-Black,Volcarona,Latios,Garchomp,Landorus-Therian,Latios,Magnezone,Metagross,Kyurem-Black
1076724230,Politoed,Keldeo-Resolute,Jirachi,Amoonguss,Excadrill,Tornadus,Dragonite,Politoed,Toxicroak,Thundurus-Therian,Starmie,Ferrothorn
107697605,Alakazam,Tyranitar,Wobbuffet,Landorus-Therian,Heracross,Salamence,Politoed,Latios,Rotom-Wash,Breloom,Jirachi,Scizor
1077023074,Tyranitar,Landorus-Therian,Rotom-Wash,Scizor,Reuniclus,Dragonite,Yanmega,Ninetales,Darmanitan,Skarmory,Nidoking,Latios
1077026346,Yanmega,Ninetales,Darmanitan,Skarmory,Nidoking,Latios,Conkeldurr,Ferrothorn,Garchomp,Gengar,Heatran,Sharpedo
1077032915,Tyranitar,Landorus-Therian,Rotom-Wash,Scizor,Reuniclus,Dragonite,Yanmega,Scizor,Cresselia,Porygon-Z,Chandelure,Swellow
1077047435,Mamoswine,Cloyster,Lucario,Gyarados,Mew,Uxie,Garchomp,Landorus-Therian,Latios,Magnezone,Metagross,Kyurem-Black
1077073994,Mamoswine,Breloom,Tornadus,Scizor,Tentacruel,Politoed,Politoed,Ferrothorn,Tentacruel,Keldeo-Resolute,Latios,Thundurus-Therian
1077481470,Tyranitar,Magnezone,Terrakion,Latios,Scizor,Landorus-Therian,Mamoswine,Cloyster,Lucario,Gyarados,Mew,Uxie
1077485448,Hippowdon,Ferrothorn,Excadrill,Scizor,Gyarados,Gengar,Mamoswine,Cloyster,Lucario,Gyarados,Mew,Uxie
1077530474,Kyurem-Black,Haxorus,Landorus-Therian,Magnezone,Metagross,Azelf,Tyranitar,Mienshao,Amoonguss,Skarmory,Latios,Excadrill
1077602207,Tyranitar,Landorus-Therian,Rotom-Wash,Scizor,Reuniclus,Dragonite,Politoed,Garchomp,Gyarados,Latios,Starmie,Ferrothorn
1077698170,Politoed,Vaporeon,Celebi,Ferrothorn,Latios,Jirachi,Kyurem-Black,Gliscor,Mamoswine,Excadrill,Latios,Rotom-Wash
1077703457,Politoed,Vaporeon,Celebi,Ferrothorn,Latios,Jirachi,Hippowdon,Gastrodon-East,Skarmory,Excadrill,Jirachi,Sigilyph
107784598,Staraptor,Salamence,Tornadus,Thundurus-Therian,Dragonite,Skarmory,Cradily,Scizor,Tyranitar,Swampert,Metagross,Magnezone
107820454,Mamoswine,Latios,Scizor,Kyurem-Black,Salamence,Magnezone,Politoed,Ferrothorn,Volcarona,Jellicent,Latias,Excadrill
1078263480,Kyurem-Black,Gliscor,Mamoswine,Excadrill,Latios,Rotom-Wash,Politoed,Vaporeon,Celebi,Ferrothorn,Latios,Jirachi
107834593,Gliscor,Snorlax,Latios,Magnezone,Metagross,Keldeo,Politoed,Keldeo,Thundurus-Therian,Toxicroak,Ferrothorn,Dragonite
107863390,Hydreigon,Celebi,Heatran,Alakazam,Scizor,Vaporeon,Garchomp,Haxorus,Latios,Scizor,Magnezone,Swampert
1078718518,Tyranitar,Landorus-Therian,Ferrothorn,Jellicent,Alakazam,Reuniclus,Jirachi,Politoed,Landorus-Therian,Starmie,Dragonite,Mew
107883659,Latias,Infernape,Magnezone,Dusclops,Mamoswine,Rotom-Wash,Kyurem,Salamence,Scizor,Azelf,Celebi,Skarmory
1078939381,Politoed,Kyurem-Black,Tentacruel,Ferrothorn,Landorus-Therian,Tornadus,Moltres,Celebi,Politoed,Tentacruel,Scizor,Garchomp
